f,s11,idk
4.513333333333333E9,-6.611403976362617,6.851045133085948E1  
4.514000000000000E9,-6.540360305971328,7.005080646171255E1  
4.514666666666666E9,-6.615384029919024,6.863638107598743E1  
4.515333333333333E9,-6.571618455899837,6.861291385869717E1  
4.516000000000000E9,-6.469036010825671,6.922347758200750E1  
4.516666666666666E9,-6.500915529537393,7.133254161005884E1  
4.517333333333333E9,-6.515977814488022,6.879925965768545E1  
4.518000000000000E9,-6.612497696394732,6.944664487684688E1  
4.518666666666666E9,-6.502254266074558,6.998483021506850E1  
4.519333333333333E9,-6.501802557335592,7.021204696815060E1  
4.520000000000000E9,-6.641326744330026,6.851462339079750E1  
4.520666666666666E9,-6.507561533944559,7.004246587104557E1  
4.521333333333333E9,-6.597732513275187,6.745213043524727E1  
4.522000000000000E9,-6.597351850648568,6.934408471536203E1  
4.522666666666666E9,-6.590137188877497,7.079529614262175E1  
4.523333333333333E9,-6.674241364260533,6.891028044867366E1  
4.524000000000000E9,-6.551778758047430,7.009748313001983E1  
4.524666666666666E9,-6.640223240398516,6.791933690952614E1  
4.525333333333333E9,-6.589166724965587,7.040902085838280E1  
4.526000000000000E9,-6.521979722580383,6.899577407544741E1  
4.526666666666666E9,-6.550031492909841,6.894094244135529E1  
4.527333333333333E9,-6.469953786230593,7.011012411267532E1  
4.528000000000000E9,-6.496816159758379,6.941335207439049E1  
4.528666666666666E9,-6.523945710443610,7.070945360795442E1  
4.529333333333333E9,-6.433631516685186,7.059336797971486E1  
4.530000000000000E9,-6.599277966119796,7.032392182760101E1  
4.530666666666666E9,-6.416063542333332,6.919376978625772E1  
4.531333333333333E9,-6.517600773867489,7.051156586836041E1  
4.532000000000000E9,-6.555746748689597,6.821641012766074E1  
4.532666666666666E9,-6.559257067464540,6.975906360242497E1  
4.533333333333333E9,-6.507927230218350,7.014024884942386E1  
4.534000000000000E9,-6.391088128863181,7.134319023199549E1  
4.534666666666666E9,-6.582396688977751,7.098434075444006E1  
4.535333333333333E9,-6.494948847707327,7.153163401877322E1  
4.536000000000000E9,-6.509613888903477,7.002126192617780E1  
4.536666666666666E9,-6.488137968307503,7.002626738366584E1  
4.537333333333333E9,-6.624372375224311,6.916347000175571E1  
4.538000000000000E9,-6.478363079679860,6.948218160589546E1  
4.538666666666666E9,-6.479516788645516,6.907127071290293E1  
4.539333333333333E9,-6.492118718438809,6.849635129842774E1  
4.540000000000000E9,-6.359859015008659,7.185905375397137E1  
4.540666666666666E9,-6.445162420201168,6.957257246175921E1  
4.541333333333333E9,-6.424465594534856,6.978039669030616E1  
4.542000000000000E9,-6.511203748881466,7.118992647206264E1  
4.542666666666666E9,-6.302777129651080,7.142837629215190E1  
4.543333333333333E9,-6.438777869892337,7.150027123367920E1  
4.544000000000000E9,-6.436918891328146,7.028156449697576E1  
4.544666666666666E9,-6.560716989832837,7.083483357738589E1  
4.545333333333333E9,-6.423178250097857,7.101337066075125E1  
4.546000000000000E9,-6.392714925326930,7.261391248914900E1  
4.546666666666666E9,-6.440308046032929,7.174731965802141E1  
4.547333333333333E9,-6.388014113029905,7.148241446669680E1  
4.548000000000000E9,-6.501587755976766,7.059512114852487E1  
4.548666666666666E9,-6.427283193057646,7.308326356603956E1  
4.549333333333333E9,-6.516908122702301,7.107028597036204E1  
4.550000000000000E9,-6.475832861356674,7.053016772948828E1  
4.550666666666666E9,-6.296169378146654,7.080850754327578E1  
4.551333333333333E9,-6.332193959044008,6.988096234340668E1  
4.552000000000000E9,-6.636601475815971,7.041801810121581E1  
4.552666666666666E9,-6.277209352315558,6.822252431319356E1  
4.553333333333333E9,-6.476331680728769,7.080361248032799E1  
4.554000000000000E9,-6.203905533134721,6.874353572667269E1  
4.554666666666666E9,-6.305565673270465,7.303544412719474E1  
4.555333333333333E9,-6.284127995659207,7.141416255626622E1  
4.556000000000000E9,-6.364194656400803,6.868802922173494E1  
4.556666666666666E9,-6.301999128995102,6.914253511995614E1  
4.557333333333333E9,-6.441080866558331,7.277527603886939E1  
4.558000000000000E9,-6.262178212826544,6.969774697256749E1  
4.558666666666666E9,-6.249528615607711,7.063886950202270E1  
4.559333333333333E9,-6.163395963545338,6.920931644065121E1  
4.560000000000000E9,-6.390057298169984,7.277628585987472E1  
4.560666666666666E9,-6.290810178471090,7.086778683837792E1  
4.561333333333333E9,-6.293885488180431,7.057455002351836E1  
4.562000000000000E9,-6.252537226977163,7.154130894190095E1  
4.562666666666666E9,-6.143699839206968,6.835723375044982E1  
4.563333333333333E9,-6.199540142209135,7.198087906096198E1  
4.564000000000000E9,-6.273657279425227,7.069327944573927E1  
4.564666666666666E9,-6.235144221031021,7.130069460308154E1  
4.565333333333333E9,-6.344670363396427,7.112846388558408E1  
4.566000000000000E9,-6.275873983607659,7.057034803950187E1  
4.566666666666666E9,-6.308170556437369,7.150771811645858E1  
4.567333333333333E9,-6.317873546757614,6.933114753041463E1  
4.568000000000000E9,-6.278772626930516,6.895375549872323E1  
4.568666666666666E9,-6.283387063227057,6.959757159796429E1  
4.569333333333333E9,-6.353112242509422,6.967285343768710E1  
4.570000000000000E9,-6.337268294041125,7.275389202695321E1  
4.570666666666666E9,-6.280470681780473,7.158283227967556E1  
4.571333333333333E9,-6.230610698822216,7.095890384061468E1  
4.572000000000000E9,-6.201450163470495,7.075724634053060E1  
4.572666666666666E9,-6.268921323963384,7.010190268631322E1  
4.573333333333333E9,-6.210553832131841,6.717008988823528E1  
4.574000000000000E9,-6.233568512351539,7.092745762752055E1  
4.574666666666666E9,-6.178504678481962,7.049582842451903E1  
4.575333333333333E9,-6.167447431631374,6.890262994393122E1  
4.576000000000000E9,-6.481105671308961,7.341854347871613E1  
4.576666666666666E9,-6.243724038547501,7.134845808207143E1  
4.577333333333333E9,-6.315857332313895,7.208270047101861E1  
4.578000000000000E9,-6.058908534312979,6.957237304342002E1  
4.578666666666666E9,-6.073921715845255,7.131672051645894E1  
4.579333333333333E9,-6.206329563118758,7.109503646243702E1  
4.580000000000000E9,-6.226202865557338,7.253131754903387E1  
4.580666666666666E9,-6.336056138051044,7.072495203117909E1  
4.581333333333333E9,-6.144896839195286,7.001902187647795E1  
4.582000000000000E9,-6.051490967201517,7.043610702938480E1  
4.582666666666666E9,-6.236160231942995,7.243147905502883E1  
4.583333333333333E9,-6.285683070284866,7.012791989417399E1  
4.584000000000000E9,-6.341916429952912,7.016777111337204E1  
4.584666666666666E9,-6.056676708239095,6.948206150188771E1  
4.585333333333333E9,-6.085738199208739,6.923152939876430E1  
4.586000000000000E9,-6.104177060449002,6.999804663953775E1  
4.586666666666666E9,-6.137623109155957,6.920682235533060E1  
4.587333333333333E9,-5.994824833302009,6.947815147781019E1  
4.588000000000000E9,-6.190353612110648,7.145107700181723E1  
4.588666666666666E9,-6.378737403712242,7.400694747568110E1  
4.589333333333333E9,-6.098453509583884,6.859029881902889E1  
4.590000000000000E9,-6.177966177339128,6.994833986842204E1  
4.590666666666666E9,-6.148931189442822,7.170666782973581E1  
4.591333333333333E9,-6.195030579482812,7.043639446388480E1  
4.592000000000000E9,-6.082281679648180,7.050159984236014E1  
4.592666666666666E9,-6.260644152839214,7.038676203455148E1  
4.593333333333333E9,-6.332444943272954,7.078313790549869E1  
4.594000000000000E9,-5.955750658393001,7.035061342889270E1  
4.594666666666666E9,-6.184685431602174,7.160450600020089E1  
4.595333333333333E9,-6.223604637661700,7.348550438275402E1  
4.596000000000000E9,-6.067143630173990,7.043588102638694E1  
4.596666666666666E9,-6.121065460357126,6.738891029589927E1  
4.597333333333333E9,-6.179630351840634,7.275184184509777E1  
4.598000000000000E9,-6.124701531175351,6.927967271266070E1  
4.598666666666666E9,-6.108517421344619,7.030773780556523E1  
4.599333333333333E9,-6.177200002057035,7.291908794948014E1  
4.600000000000000E9,-6.289881651465298,7.287775843207436E1  
4.600666666666666E9,-6.020204248363619,7.404436340180821E1  
4.601333333333333E9,-6.086729063455410,7.101617412440974E1  
4.602000000000000E9,-6.000956007391404,7.078461490949343E1  
4.602666666666666E9,-5.966629546235454,7.100031842676420E1  
4.603333333333333E9,-6.162662727235198,7.209431744551071E1  
4.604000000000000E9,-6.058287826568320,7.239097080768678E1  
4.604666666666666E9,-6.049233530703766,7.146580748798996E1  
4.605333333333333E9,-6.153863789168865,7.192381738218441E1  
4.606000000000000E9,-6.225304841852301,6.998875321808242E1  
4.606666666666666E9,-6.051378401752847,7.017574915910883E1  
4.607333333333333E9,-6.279221286026934,7.101703175469011E1  
4.608000000000000E9,-5.977927905776824,7.009889183115732E1  
4.608666666666666E9,-6.046488173460189,7.197552983124972E1  
4.609333333333333E9,-6.238564588367653,6.945224035123661E1  
4.610000000000000E9,-6.266544806491330,7.084888354193393E1  
4.610666666666666E9,-6.055011854756283,7.175203085801569E1  
4.611333333333333E9,-6.292394180491225,7.197179866500592E1  
4.612000000000000E9,-6.082019101523932,7.125861927657151E1  
4.612666666666666E9,-6.092030880323146,7.247114050747334E1  
4.613333333333333E9,-6.025858840033634,7.199206412966396E1  
4.614000000000000E9,-6.010631096293625,7.198247252354801E1  
4.614666666666666E9,-6.050449883916279,7.116499044616634E1  
4.615333333333333E9,-6.070538717148611,7.223087783688288E1  
4.616000000000000E9,-6.060229070887126,7.086002365690457E1  
4.616666666666666E9,-5.895801764860320,7.240173926147679E1  
4.617333333333333E9,-6.015641102085433,7.058925227682701E1  
4.618000000000000E9,-5.992625557972553,6.975199669719660E1  
4.618666666666666E9,-6.116878332543918,6.908989751201330E1  
4.619333333333333E9,-5.952943345906687,7.158131558903980E1  
4.620000000000000E9,-5.786131556938407,7.142394671829615E1  
4.620666666666666E9,-5.960031574051622,7.145859075749294E1  
4.621333333333333E9,-6.078099774330897,7.123383456217503E1  
4.622000000000000E9,-5.954847363430361,7.146627821790187E1  
4.622666666666666E9,-5.992512428769523,7.187101700586904E1  
4.623333333333333E9,-5.929249848114174,7.196601936174133E1  
4.624000000000000E9,-5.925269446072685,7.044234066106989E1  
4.624666666666666E9,-5.939447864991170,7.162827534591627E1  
4.625333333333333E9,-6.066408856970909,7.351552536454092E1  
4.626000000000000E9,-6.047910133193946,7.335767376270131E1  
4.626666666666666E9,-6.077131001937697,7.120138321245128E1  
4.627333333333333E9,-5.912683164354665,7.018116911406044E1  
4.628000000000000E9,-6.057094666434047,7.122295899536617E1  
4.628666666666666E9,-6.000212733314756,7.225732989141133E1  
4.629333333333333E9,-5.970302665223934,7.071489499278168E1  
4.630000000000000E9,-6.089767480069344,6.863876105546491E1  
4.630666666666666E9,-5.883545218978434,7.045937639648467E1  
4.631333333333333E9,-6.161159745993325,7.007647428486577E1  
4.632000000000000E9,-6.016550722153196,7.237921898515116E1  
4.632666666666666E9,-5.963047374713297,7.221910533285519E1  
4.633333333333333E9,-5.988409816777168,7.075672048332538E1  
4.634000000000000E9,-5.994814385498766,6.940538419416846E1  
4.634666666666666E9,-6.069124528823283,7.207536155060176E1  
4.635333333333333E9,-6.013606103773917,7.145266300722882E1  
4.636000000000000E9,-6.094688174120559,6.964937347658534E1  
4.636666666666666E9,-6.045191169082016,6.993588661832048E1  
4.637333333333333E9,-5.990050195029578,7.294999666746745E1  
4.638000000000000E9,-5.945673545045615,7.039425954751314E1  
4.638666666666666E9,-6.011935312301216,7.063548817468679E1  
4.639333333333333E9,-5.940679595512408,7.070785450630136E1  
4.640000000000000E9,-5.825651909632622,7.103941111742647E1  
4.640666666666666E9,-5.914892792976643,7.123775694504687E1  
4.641333333333333E9,-6.017088087932696,7.133919089608990E1  
4.642000000000000E9,-6.070421800859560,7.257182541610335E1  
4.642666666666666E9,-5.821118070774303,7.139108046323923E1  
4.643333333333333E9,-5.895637031976185,7.041843483858953E1  
4.644000000000000E9,-5.850232520036989,7.176735593264112E1  
4.644666666666666E9,-5.867038157919084,7.121073904526097E1  
4.645333333333333E9,-5.825653275152959,7.092337120091028E1  
4.646000000000000E9,-5.819836492314030,7.071049680010185E1  
4.646666666666666E9,-6.103235290022838,7.167795145388377E1  
4.647333333333333E9,-5.942257940439825,7.317761442267363E1  
4.648000000000000E9,-5.868510861733546,7.126678773203172E1  
4.648666666666666E9,-5.985589462998450,7.114515816955294E1  
4.649333333333333E9,-5.934189924696971,7.095057572858562E1  
4.650000000000000E9,-6.001576925682978,7.366588572083859E1  
4.650666666666666E9,-5.889482988682309,7.220688207501037E1  
4.651333333333333E9,-5.897169671599474,6.838657489642404E1  
4.652000000000000E9,-5.724202150042522,7.064373871761994E1  
4.652666666666666E9,-5.799309637179057,7.144317898221223E1  
4.653333333333333E9,-5.737215088299270,7.160572608137913E1  
4.654000000000000E9,-5.803312908655845,7.247703567248639E1  
4.654666666666666E9,-5.908358177075826,7.228289996683287E1  
4.655333333333333E9,-5.790142328880814,7.084428224049184E1  
4.656000000000000E9,-5.928957911562776,7.113549291280268E1  
4.656666666666666E9,-5.920184849556181,6.994886438689035E1  
4.657333333333333E9,-5.890101753378563,6.905833837784790E1  
4.658000000000000E9,-5.773299718332273,7.012032744959093E1  
4.658666666666666E9,-5.979753977340734,7.437063794995245E1  
4.659333333333333E9,-5.698424103090346,7.001131741302234E1  
4.660000000000000E9,-5.783867718918046,6.970896681293229E1  
4.660666666666666E9,-5.901677096702199,7.211155706722006E1  
4.661333333333333E9,-5.917757537085596,7.307961772432911E1  
4.662000000000000E9,-5.835590441059701,7.165122436567064E1  
4.662666666666666E9,-5.936185310315210,7.032965042480133E1  
4.663333333333333E9,-5.775872688091321,7.103479621874591E1  
4.664000000000000E9,-5.935720037648141,7.237731076889210E1  
4.664666666666666E9,-5.789170086020197,7.034968978633121E1  
4.665333333333333E9,-5.833380125508175,7.217137089036001E1  
4.666000000000000E9,-5.960338557729375,7.321424108606192E1  
4.666666666666666E9,-5.907118800434633,7.126407545395563E1  
4.667333333333333E9,-5.968208425696598,7.184335749532237E1  
4.668000000000000E9,-5.926332912179509,7.058446865591480E1  
4.668666666666666E9,-5.743148500983552,7.217009017465090E1  
4.669333333333333E9,-5.790521327110453,7.148099137925377E1  
4.670000000000000E9,-5.947568842255155,7.337291314525295E1  
4.670666666666666E9,-5.720386001739652,6.946976536555967E1  
4.671333333333333E9,-5.840711083261191,7.194031012547744E1  
4.672000000000000E9,-5.712198208731175,6.998537109448144E1  
4.672666666666666E9,-5.652125484806108,6.883774202455385E1  
4.673333333333333E9,-5.843920744818377,7.151402536625722E1  
4.674000000000000E9,-5.921434053113141,7.063724465636518E1  
4.674666666666666E9,-5.889862109105930,7.070077619791138E1  
4.675333333333333E9,-5.835635707174355,7.324788169193232E1  
4.676000000000000E9,-5.846205080464052,7.391309862752388E1  
4.676666666666666E9,-5.752875386954533,7.078832410079822E1  
4.677333333333333E9,-5.947616544735261,7.364041502477546E1  
4.678000000000000E9,-5.817462076706319,6.942840137854475E1  
4.678666666666666E9,-5.806350026334435,7.212086761210291E1  
4.679333333333333E9,-5.876975749435703,7.258126695628417E1  
4.680000000000000E9,-5.834924234207468,7.387514399900694E1  
4.680666666666666E9,-6.016908318615011,7.290403452598339E1  
4.681333333333333E9,-5.919982802769880,7.269030266615611E1  
4.682000000000000E9,-5.791517467478283,7.294968514620324E1  
4.682666666666666E9,-5.955621922522195,7.319927150630525E1  
4.683333333333333E9,-6.009201808502244,7.315889614846125E1  
4.684000000000000E9,-5.703910358874667,7.264376789248225E1  
4.684666666666666E9,-5.787698543034016,7.292585569961568E1  
4.685333333333333E9,-5.874885533682066,7.285270809456820E1  
4.686000000000000E9,-5.723165215908215,7.175148843180476E1  
4.686666666666666E9,-5.640237440464565,6.944183159075610E1  
4.687333333333333E9,-5.755363177370246,7.064209345247525E1  
4.688000000000000E9,-5.968734214424445,7.466659665981231E1  
4.688666666666666E9,-5.671074388746767,7.052415141708879E1  
4.689333333333333E9,-5.850175705558117,7.198864728004494E1  
4.690000000000000E9,-5.780179614197918,7.436631762076061E1  
4.690666666666666E9,-5.954457885277541,7.300986535230592E1  
4.691333333333333E9,-5.924589292879375,7.303982513239197E1  
4.692000000000000E9,-5.644072628888158,7.146745838315295E1  
4.692666666666666E9,-5.754488872131236,7.122986191743222E1  
4.693333333333333E9,-5.913122710753217,7.166551946693349E1  
4.694000000000000E9,-5.672672377426003,7.329953904006960E1  
4.694666666666666E9,-5.775380701611112,7.311321966078494E1  
4.695333333333333E9,-5.702590021152186,7.324428247159948E1  
4.696000000000000E9,-5.768692022671985,7.235759521782300E1  
4.696666666666666E9,-5.817399531050316,7.154352269791119E1  
4.697333333333333E9,-5.751428206745338,7.320615932627662E1  
4.698000000000000E9,-5.908062397994352,7.326063454055401E1  
4.698666666666666E9,-6.014354477740969,7.065804502666678E1  
4.699333333333333E9,-5.978615627112877,7.222973480553939E1  
4.700000000000000E9,-5.665251315977779,7.192681634228458E1  
4.700666666666666E9,-5.739765189549860,7.359185494689986E1  
4.701333333333333E9,-5.656729698440087,7.252084926797440E1  
4.702000000000000E9,-5.698117461524586,7.215632644385647E1  
4.702666666666666E9,-5.761106618525960,7.275909915342187E1  
4.703333333333333E9,-6.005327731704779,7.472471074249251E1  
4.704000000000000E9,-5.790968932507886,7.249364025048304E1  
4.704666666666666E9,-5.861805826691566,7.363112579145059E1  
4.705333333333333E9,-6.011439404927439,7.307494331999727E1  
4.706000000000000E9,-5.926335481959050,7.314793119704395E1  
4.706666666666666E9,-5.910182337312803,7.377179885380680E1  
4.707333333333333E9,-5.828891458635008,7.466560867990329E1  
4.708000000000000E9,-5.765907339440997,7.343275558668167E1  
4.708666666666666E9,-5.775304724398790,7.191631291173788E1  
4.709333333333333E9,-5.849503592350876,7.420184443961374E1  
4.710000000000000E9,-5.865214104409430,7.360017393299761E1  
4.710666666666666E9,-6.118573171456772,7.404043319719409E1  
4.711333333333333E9,-5.852787577364061,7.344404481965604E1  
4.712000000000000E9,-5.617659889401620,7.468634301719219E1  
4.712666666666666E9,-5.678800180397224,7.276012338289563E1  
4.713333333333333E9,-5.645493027849596,7.292730862410075E1  
4.714000000000000E9,-5.749064270104372,7.275242456054583E1  
4.714666666666666E9,-5.914978892439939,7.354679712379033E1  
4.715333333333333E9,-5.662401718439428,7.346214371067708E1  
4.716000000000000E9,-5.861278746791431,7.239742631436712E1  
4.716666666666666E9,-5.849926433831712,7.234923132065983E1  
4.717333333333333E9,-5.866329889567616,7.209830473209243E1  
4.718000000000000E9,-5.666871821370723,7.427483679888022E1  
4.718666666666666E9,-5.793517942030211,7.323757877701893E1  
4.719333333333333E9,-5.637298677861662,7.379834660894969E1  
4.720000000000000E9,-5.719410148030237,7.445701442101583E1  
4.720666666666666E9,-5.688743792350491,7.260032833901934E1  
4.721333333333333E9,-5.723610618014851,7.169834552305190E1  
4.722000000000000E9,-5.890444913161249,7.271686257431081E1  
4.722666666666666E9,-5.632800567131880,7.218372245326106E1  
4.723333333333333E9,-5.765919465260595,7.142205245268249E1  
4.724000000000000E9,-5.586193482537666,7.411381346944793E1  
4.724666666666666E9,-5.768017202807655,7.297705961742923E1  
4.725333333333333E9,-5.556469503561804,7.302142937534470E1  
4.726000000000000E9,-5.799033038451766,7.351557356647702E1  
4.726666666666666E9,-5.818271447970868,7.394470386014754E1  
4.727333333333333E9,-5.895590679761164,7.340571139629056E1  
4.728000000000000E9,-5.900400489956419,7.334870950211848E1  
4.728666666666666E9,-5.684352850326851,7.217541595940050E1  
4.729333333333333E9,-5.768616932097396,7.271405577511068E1  
4.730000000000000E9,-5.694461725552861,7.491378548283849E1  
4.730666666666666E9,-5.762603362042902,7.356136112750762E1  
4.731333333333333E9,-5.548201151052590,7.319921175554950E1  
4.732000000000000E9,-5.661517805146485,7.362273726885027E1  
4.732666666666666E9,-5.718244660499406,7.385448049682101E1  
4.733333333333333E9,-5.690423585697443,7.297093359262662E1  
4.734000000000000E9,-5.750516336947584,7.371199498829353E1  
4.734666666666666E9,-5.682991499139660,7.478811001325272E1  
4.735333333333333E9,-5.693886766579550,7.288262406183874E1  
4.736000000000000E9,-5.822939123021244,7.215889191355252E1  
4.736666666666666E9,-5.785838403265748,7.301238432596345E1  
4.737333333333333E9,-5.692517158311151,7.364018760699032E1  
4.738000000000000E9,-5.665516739426892,7.170280283014731E1  
4.738666666666666E9,-5.834609062459420,7.315783330927056E1  
4.739333333333333E9,-5.774787456688688,7.365742665385619E1  
4.740000000000000E9,-5.625989815817579,7.449818362941123E1  
4.740666666666666E9,-5.518962885754220,7.303849143107790E1  
4.741333333333333E9,-5.710771515044856,7.593162827589775E1  
4.742000000000000E9,-5.611367991011548,7.314065633030869E1  
4.742666666666666E9,-5.700510295945831,7.548616132914981E1  
4.743333333333333E9,-5.843781530790300,7.274209424243824E1  
4.744000000000000E9,-5.822316912722282,7.460918813044397E1  
4.744666666666666E9,-5.707933540239000,7.347657243156735E1  
4.745333333333333E9,-5.680070441346352,7.515413567080937E1  
4.746000000000000E9,-5.702186196788867,7.432680590931328E1  
4.746666666666666E9,-5.587948562287898,7.528627379560064E1  
4.747333333333333E9,-5.686579296739179,7.265130238045694E1  
4.748000000000000E9,-5.585759563673926,7.453863895857113E1  
4.748666666666666E9,-5.631644836690434,7.333683457060101E1  
4.749333333333333E9,-5.621139307847599,7.272260891451320E1  
4.750000000000000E9,-5.745890212999991,7.427872046955176E1  
4.750666666666666E9,-5.764342518145306,7.365499841996430E1  
4.751333333333333E9,-5.617059845424228,7.525124351692122E1  
4.752000000000000E9,-5.637792489677276,7.317124578337703E1  
4.752666666666666E9,-5.714624181024417,7.442356042941326E1  
4.753333333333333E9,-5.640914841671306,7.405123177381317E1  
4.754000000000000E9,-5.703615215363070,7.333213969233484E1  
4.754666666666666E9,-5.594825005505338,7.391572188435035E1  
4.755333333333333E9,-5.733992654822146,7.513857416854803E1  
4.756000000000000E9,-5.592909548929971,7.363705240552734E1  
4.756666666666666E9,-5.643224039650307,7.462204981649001E1  
4.757333333333333E9,-5.679351466589538,7.442428055638899E1  
4.758000000000000E9,-5.553595749905065,7.330336851137894E1  
4.758666666666666E9,-5.658453153617167,7.457040882765558E1  
4.759333333333333E9,-5.569554292399559,7.281762424805896E1  
4.760000000000000E9,-5.585469483618684,7.357050626366394E1  
4.760666666666666E9,-5.604738600742080,7.518260756802630E1  
4.761333333333333E9,-5.650206405118820,7.376399597195707E1  
4.762000000000000E9,-5.578864906550724,7.324008902279009E1  
4.762666666666666E9,-5.507592776178147,7.454551655423781E1  
4.763333333333333E9,-5.659153576053738,7.374198296681436E1  
4.764000000000000E9,-5.651190735263815,7.334493704235399E1  
4.764666666666666E9,-5.858744293755318,7.439384702345075E1  
4.765333333333333E9,-5.618988325014663,7.373452964944842E1  
4.766000000000000E9,-5.558813361983560,7.515133422202968E1  
4.766666666666666E9,-5.792610394607558,7.584677273309730E1  
4.767333333333333E9,-5.753977647077338,7.389276518867307E1  
4.768000000000000E9,-5.549207905727172,7.323728514398032E1  
4.768666666666666E9,-5.440889174165739,7.604407671204876E1  
4.769333333333333E9,-5.585016295916261,7.358588230241834E1  
4.770000000000000E9,-5.727762524247179,7.484584826819321E1  
4.770666666666666E9,-5.478329224192964,7.387359730018896E1  
4.771333333333333E9,-5.689884839590993,7.402952575869320E1  
4.772000000000000E9,-5.646467937992598,7.498847632099196E1  
4.772666666666666E9,-5.626955042813660,7.580819293533466E1  
4.773333333333333E9,-5.412464980893827,7.305072364906214E1  
4.774000000000000E9,-5.588528086460978,7.530165886524030E1  
4.774666666666666E9,-5.578976818532950,7.561823910579713E1  
4.775333333333333E9,-5.564966086401665,7.286226319241858E1  
4.776000000000000E9,-5.566636836621525,7.265989151123802E1  
4.776666666666666E9,-5.663307573010118,7.547181285491584E1  
4.777333333333333E9,-5.548689533222054,7.612820942329805E1  
4.778000000000000E9,-5.398501402023165,7.322765666069483E1  
4.778666666666666E9,-5.524268951199793,7.409698546808494E1  
4.779333333333333E9,-5.425904920975498,7.446175428166457E1  
4.780000000000000E9,-5.572490855898344,7.438738419659613E1  
4.780666666666666E9,-5.601153368406442,7.569362380181400E1  
4.781333333333333E9,-5.456686232027598,7.247303668043158E1  
4.782000000000000E9,-5.566254652649704,7.417774727244897E1  
4.782666666666666E9,-5.581444020128753,7.126825545274596E1  
4.783333333333333E9,-5.449431803704552,7.499043137909817E1  
4.784000000000000E9,-5.386871283414164,7.791884165535466E1  
4.784666666666666E9,-5.415521735474525,7.402841807446580E1  
4.785333333333333E9,-5.266691840305705,7.644580716760120E1  
4.786000000000000E9,-5.403080908007694,7.312111387822054E1  
4.786666666666666E9,-5.588341045600656,7.888277497717527E1  
4.787333333333333E9,-5.554617526542511,7.561893396266765E1  
4.788000000000000E9,-5.498337343459837,7.770996289953146E1  
4.788666666666666E9,-5.462658152806589,7.496779663996105E1  
4.789333333333333E9,-5.589197084505391,7.526338983922011E1  
4.790000000000000E9,-5.443604072663154,7.225611816503034E1  
4.790666666666666E9,-5.464943991204611,7.314013327505920E1  
4.791333333333333E9,-5.515726495691589,7.463838761822207E1  
4.792000000000000E9,-5.553961707295791,7.602295407811698E1  
4.792666666666666E9,-5.339791164627813,7.764225801993393E1  
4.793333333333333E9,-5.240810323783414,7.506880022391106E1  
4.794000000000000E9,-5.434996543105136,7.360107096218547E1  
4.794666666666666E9,-5.521783270891227,7.312606679794051E1  
4.795333333333333E9,-5.462776932061801,7.445019173041062E1  
4.796000000000000E9,-5.578238900663995,7.705284262535611E1  
4.796666666666666E9,-5.435925569996885,7.700524364777184E1  
4.797333333333333E9,-5.478163550222232,7.277535511990462E1  
4.798000000000000E9,-5.469961348567354,7.669930494272801E1  
4.798666666666666E9,-5.502792679345643,7.631816953671421E1  
4.799333333333333E9,-5.431385219233925,7.294393534913424E1  
4.800000000000000E9,-5.566229823133256,7.302689833976008E1  
4.800666666666666E9,-5.284353843086696,7.643701713134632E1  
4.801333333333333E9,-5.400345788586675,7.500873802478901E1  
4.802000000000000E9,-5.630394113339853,7.481269706883545E1  
4.802666666666666E9,-5.394532765053413,7.404493545149460E1  
4.803333333333333E9,-5.525563381506237,7.606544125695943E1  
4.804000000000000E9,-5.409299849358094,7.458083537616061E1  
4.804666666666666E9,-5.516304851457289,7.640828962728365E1  
4.805333333333333E9,-5.339563893968770,7.456976694801813E1  
4.806000000000000E9,-5.466709245084105,7.332729047077798E1  
4.806666666666666E9,-5.364274383127484,7.519126132539930E1  
4.807333333333333E9,-5.384825869799266,7.384042282087239E1  
4.808000000000000E9,-5.495986747940832,7.810819876335260E1  
4.808666666666666E9,-5.624086830161841,7.448612340284250E1  
4.809333333333333E9,-5.663463114003371,7.675685313144523E1  
4.810000000000000E9,-5.553012283966746,7.574706224371741E1  
4.810666666666666E9,-5.530297334818629,7.628954002671428E1  
4.811333333333333E9,-5.425459747920814,7.654395179097584E1  
4.812000000000000E9,-5.389341517921345,7.832448239099853E1  
4.812666666666666E9,-5.542643727850637,7.664440530295191E1  
4.813333333333333E9,-5.288728163236065,7.545926561112685E1  
4.814000000000000E9,-5.413264964475501,7.565349729083084E1  
4.814666666666666E9,-5.375480688245217,7.680873733406359E1  
4.815333333333333E9,-5.285728843066225,7.394328446681509E1  
4.816000000000000E9,-5.524465687316210,7.394454931992549E1  
4.816666666666666E9,-5.610979255320133,7.739398087359079E1  
4.817333333333333E9,-5.224752383203085,7.527269840394153E1  
4.818000000000000E9,-5.473417565048171,7.549454006235827E1  
4.818666666666666E9,-5.435388241082143,7.545335405858238E1  
4.819333333333333E9,-5.382859005572843,7.618102157717779E1  
4.820000000000000E9,-5.602099373905399,7.432733656028690E1  
4.820666666666666E9,-5.260120713317555,7.573892860666180E1  
4.821333333333333E9,-5.752020977959589,7.563835737159474E1  
4.822000000000000E9,-5.527797382001895,7.409595078622111E1  
4.822666666666666E9,-5.513079483309546,7.378948766560667E1  
4.823333333333333E9,-5.422648826701367,7.625931339804981E1  
